snapshot_position,bidding_zone,day_ahead_price_eur_per_mwh,ets_price_eur_per_tco2,low_price_threshold_eur_per_mwh,low_price_exception,ppa_additionality_ok,geographical_correlation_ok,temporal_correlation_ok,rfnbo_eligible
6308,15,,,,0,0,0,0,0
6309,11,,,,0,0,0,0,0
6309,12,,,,0,0,0,0,0
6309,13,,,,0,0,0,0,0
6309,14,,,,0,0,0,0,0
6309,15,,,,0,0,0,0,0
6310,11,,,,0,0,0,0,0
6310,12,,,,0,0,0,0,0
6310,13,,,,0,0,0,0,0
6310,14,,,,0,0,0,0,0
6310,15,,,,0,0,0,0,0
6311,11,,,,0,0,0,0,0
6311,12,,,,0,0,0,0,0
6311,13,,,,0,0,0,0,0
6311,14,,,,0,0,0,0,0
6311,15,,,,0,0,0,0,0
6312,11,,,,0,0,0,0,0
6312,12,,,,0,0,0,0,0
6312,13,,,,0,0,0,0,0
6312,14,,,,0,0,0,0,0
6312,15,,,,0,0,0,0,0
6313,11,,,,0,0,0,0,0
6313,12,,,,0,0,0,0,0
6313,13,,,,0,0,0,0,0
6313,14,,,,0,0,0,0,0
6313,15,,,,0,0,0,0,0
6314,11,,,,0,0,0,0,0
6314,12,,,,0,0,0,0,0
6314,13,,,,0,0,0,0,0
6314,14,,,,0,0,0,0,0
6314,15,,,,0,0,0,0,0
6315,11,,,,0,0,0,0,0
6315,12,,,,0,0,0,0,0
6315,13,,,,0,0,0,0,0
6315,14,,,,0,0,0,0,0
6315,15,,,,0,0,0,0,0
6316,11,,,,0,0,0,0,0
6316,12,,,,0,0,0,0,0
6316,13,,,,0,0,0,0,0
6316,14,,,,0,0,0,0,0
6316,15,,,,0,0,0,0,0
6317,11,,,,0,0,0,0,0
6317,12,,,,0,0,0,0,0
6317,13,,,,0,0,0,0,0
6317,14,,,,0,0,0,0,0
6317,15,,,,0,0,0,0,0
6318,11,,,,0,0,0,0,0
6318,12,,,,0,0,0,0,0
6318,13,,,,0,0,0,0,0
6318,14,,,,0,0,0,0,0
6318,15,,,,0,0,0,0,0
6319,11,,,,0,0,0,0,0
6319,12,,,,0,0,0,0,0
6319,13,,,,0,0,0,0,0
6319,14,,,,0,0,0,0,0
6319,15,,,,0,0,0,0,0
6320,11,,,,0,0,0,0,0
6320,12,,,,0,0,0,0,0
6320,13,,,,0,0,0,0,0
6320,14,,,,0,0,0,0,0
6320,15,,,,0,0,0,0,0
6321,11,,,,0,0,0,0,0
6321,12,,,,0,0,0,0,0
6321,13,,,,0,0,0,0,0
6321,14,,,,0,0,0,0,0
6321,15,,,,0,0,0,0,0
6322,11,,,,0,0,0,0,0
6322,12,,,,0,0,0,0,0
6322,13,,,,0,0,0,0,0
6322,14,,,,0,0,0,0,0
6322,15,,,,0,0,0,0,0
6323,11,,,,0,0,0,0,0
6323,12,,,,0,0,0,0,0
6323,13,,,,0,0,0,0,0
6323,14,,,,0,0,0,0,0
6323,15,,,,0,0,0,0,0
6324,11,,,,0,0,0,0,0
6324,12,,,,0,0,0,0,0
6324,13,,,,0,0,0,0,0
6324,14,,,,0,0,0,0,0
6324,15,,,,0,0,0,0,0
6325,11,,,,0,0,0,0,0
6325,12,,,,0,0,0,0,0
6325,13,,,,0,0,0,0,0
6325,14,,,,0,0,0,0,0
6325,15,,,,0,0,0,0,0
6326,11,,,,0,0,0,0,0
6326,12,,,,0,0,0,0,0
6326,13,,,,0,0,0,0,0
6326,14,,,,0,0,0,0,0
6326,15,,,,0,0,0,0,0
6327,11,,,,0,0,0,0,0
6327,12,,,,0,0,0,0,0
6327,13,,,,0,0,0,0,0
6327,14,,,,0,0,0,0,0
6327,15,,,,0,0,0,0,0
6328,11,,,,0,0,0,0,0
6328,12,,,,0,0,0,0,0
6328,13,,,,0,0,0,0,0
6328,14,,,,0,0,0,0,0
6328,15,,,,0,0,0,0,0
6329,11,,,,0,0,0,0,0
6329,12,,,,0,0,0,0,0
6329,13,,,,0,0,0,0,0
6329,14,,,,0,0,0,0,0
6329,15,,,,0,0,0,0,0
6330,11,,,,0,0,0,0,0
6330,12,,,,0,0,0,0,0
6330,13,,,,0,0,0,0,0
6330,14,,,,0,0,0,0,0
6330,15,,,,0,0,0,0,0
6331,11,,,,0,0,0,0,0
6331,12,,,,0,0,0,0,0
6331,13,,,,0,0,0,0,0
6331,14,,,,0,0,0,0,0
6331,15,,,,0,0,0,0,0
6332,11,,,,0,0,0,0,0
6332,12,,,,0,0,0,0,0
6332,13,,,,0,0,0,0,0
6332,14,,,,0,0,0,0,0
6332,15,,,,0,0,0,0,0
6333,11,,,,0,0,0,0,0
6333,12,,,,0,0,0,0,0
6333,13,,,,0,0,0,0,0
6333,14,,,,0,0,0,0,0
6333,15,,,,0,0,0,0,0
6334,11,,,,0,0,0,0,0
6334,12,,,,0,0,0,0,0
6334,13,,,,0,0,0,0,0
6334,14,,,,0,0,0,0,0
6334,15,,,,0,0,0,0,0
6335,11,,,,0,0,0,0,0
6335,12,,,,0,0,0,0,0
6335,13,,,,0,0,0,0,0
6335,14,,,,0,0,0,0,0
6335,15,,,,0,0,0,0,0
6336,11,,,,0,0,0,0,0
6336,12,,,,0,0,0,0,0
6336,13,,,,0,0,0,0,0
6336,14,,,,0,0,0,0,0
6336,15,,,,0,0,0,0,0
6337,11,,,,0,0,0,0,0
6337,12,,,,0,0,0,0,0
6337,13,,,,0,0,0,0,0
6337,14,,,,0,0,0,0,0
6337,15,,,,0,0,0,0,0
6338,11,,,,0,0,0,0,0
6338,12,,,,0,0,0,0,0
6338,13,,,,0,0,0,0,0
6338,14,,,,0,0,0,0,0
6338,15,,,,0,0,0,0,0
6339,11,,,,0,0,0,0,0
6339,12,,,,0,0,0,0,0
6339,13,,,,0,0,0,0,0
6339,14,,,,0,0,0,0,0
6339,15,,,,0,0,0,0,0
6340,11,,,,0,0,0,0,0
6340,12,,,,0,0,0,0,0
6340,13,,,,0,0,0,0,0
6340,14,,,,0,0,0,0,0
6340,15,,,,0,0,0,0,0
6341,11,,,,0,0,0,0,0
6341,12,,,,0,0,0,0,0
6341,13,,,,0,0,0,0,0
6341,14,,,,0,0,0,0,0
6341,15,,,,0,0,0,0,0
6342,11,,,,0,0,0,0,0
6342,12,,,,0,0,0,0,0
6342,13,,,,0,0,0,0,0
6342,14,,,,0,0,0,0,0
6342,15,,,,0,0,0,0,0
6343,11,,,,0,0,0,0,0
6343,12,,,,0,0,0,0,0
6343,13,,,,0,0,0,0,0
6343,14,,,,0,0,0,0,0
6343,15,,,,0,0,0,0,0
6344,11,,,,0,0,0,0,0
6344,12,,,,0,0,0,0,0
6344,13,,,,0,0,0,0,0
6344,14,,,,0,0,0,0,0
6344,15,,,,0,0,0,0,0
6345,11,,,,0,0,0,0,0
6345,12,,,,0,0,0,0,0
6345,13,,,,0,0,0,0,0
6345,14,,,,0,0,0,0,0
6345,15,,,,0,0,0,0,0
6346,11,,,,0,0,0,0,0
6346,12,,,,0,0,0,0,0
6346,13,,,,0,0,0,0,0
6346,14,,,,0,0,0,0,0
6346,15,,,,0,0,0,0,0
6347,11,,,,0,0,0,0,0
6347,12,,,,0,0,0,0,0
6347,13,,,,0,0,0,0,0
6347,14,,,,0,0,0,0,0
6347,15,,,,0,0,0,0,0
6348,11,,,,0,0,0,0,0
6348,12,,,,0,0,0,0,0
6348,13,,,,0,0,0,0,0
6348,14,,,,0,0,0,0,0
6348,15,,,,0,0,0,0,0
6349,11,,,,0,0,0,0,0
6349,12,,,,0,0,0,0,0
6349,13,,,,0,0,0,0,0
6349,14,,,,0,0,0,0,0
6349,15,,,,0,0,0,0,0
6350,11,,,,0,0,0,0,0
6350,12,,,,0,0,0,0,0
6350,13,,,,0,0,0,0,0
6350,14,,,,0,0,0,0,0
6350,15,,,,0,0,0,0,0
6351,11,,,,0,0,0,0,0
6351,12,,,,0,0,0,0,0
6351,13,,,,0,0,0,0,0
6351,14,,,,0,0,0,0,0
6351,15,,,,0,0,0,0,0
6352,11,,,,0,0,0,0,0
6352,12,,,,0,0,0,0,0
6352,13,,,,0,0,0,0,0
6352,14,,,,0,0,0,0,0
6352,15,,,,0,0,0,0,0
6353,11,,,,0,0,0,0,0
6353,12,,,,0,0,0,0,0
6353,13,,,,0,0,0,0,0
6353,14,,,,0,0,0,0,0
6353,15,,,,0,0,0,0,0
6354,11,,,,0,0,0,0,0
6354,12,,,,0,0,0,0,0
6354,13,,,,0,0,0,0,0
6354,14,,,,0,0,0,0,0
6354,15,,,,0,0,0,0,0
6355,11,,,,0,0,0,0,0
6355,12,,,,0,0,0,0,0
6355,13,,,,0,0,0,0,0
6355,14,,,,0,0,0,0,0
6355,15,,,,0,0,0,0,0
6356,11,,,,0,0,0,0,0
6356,12,,,,0,0,0,0,0
6356,13,,,,0,0,0,0,0
6356,14,,,,0,0,0,0,0
6356,15,,,,0,0,0,0,0
6357,11,,,,0,0,0,0,0
6357,12,,,,0,0,0,0,0
6357,13,,,,0,0,0,0,0
6357,14,,,,0,0,0,0,0
6357,15,,,,0,0,0,0,0
6358,11,,,,0,0,0,0,0
6358,12,,,,0,0,0,0,0
6358,13,,,,0,0,0,0,0
6358,14,,,,0,0,0,0,0
6358,15,,,,0,0,0,0,0
6359,11,,,,0,0,0,0,0
6359,12,,,,0,0,0,0,0
6359,13,,,,0,0,0,0,0
6359,14,,,,0,0,0,0,0
6359,15,,,,0,0,0,0,0
6360,11,,,,0,0,0,0,0
6360,12,,,,0,0,0,0,0
6360,13,,,,0,0,0,0,0
6360,14,,,,0,0,0,0,0
6360,15,,,,0,0,0,0,0
6361,11,,,,0,0,0,0,0
6361,12,,,,0,0,0,0,0
6361,13,,,,0,0,0,0,0
6361,14,,,,0,0,0,0,0
6361,15,,,,0,0,0,0,0
6362,11,,,,0,0,0,0,0
6362,12,,,,0,0,0,0,0
6362,13,,,,0,0,0,0,0
6362,14,,,,0,0,0,0,0
6362,15,,,,0,0,0,0,0
6363,11,,,,0,0,0,0,0
6363,12,,,,0,0,0,0,0
6363,13,,,,0,0,0,0,0
6363,14,,,,0,0,0,0,0
6363,15,,,,0,0,0,0,0
6364,11,,,,0,0,0,0,0
6364,12,,,,0,0,0,0,0
6364,13,,,,0,0,0,0,0
6364,14,,,,0,0,0,0,0
6364,15,,,,0,0,0,0,0
6365,11,,,,0,0,0,0,0
6365,12,,,,0,0,0,0,0
6365,13,,,,0,0,0,0,0
6365,14,,,,0,0,0,0,0
6365,15,,,,0,0,0,0,0
6366,11,,,,0,0,0,0,0
6366,12,,,,0,0,0,0,0
6366,13,,,,0,0,0,0,0
6366,14,,,,0,0,0,0,0
6366,15,,,,0,0,0,0,0
6367,11,,,,0,0,0,0,0
6367,12,,,,0,0,0,0,0
6367,13,,,,0,0,0,0,0
6367,14,,,,0,0,0,0,0
6367,15,,,,0,0,0,0,0
6368,11,,,,0,0,0,0,0
6368,12,,,,0,0,0,0,0
6368,13,,,,0,0,0,0,0
6368,14,,,,0,0,0,0,0
6368,15,,,,0,0,0,0,0
6369,11,,,,0,0,0,0,0
6369,12,,,,0,0,0,0,0
6369,13,,,,0,0,0,0,0
6369,14,,,,0,0,0,0,0
6369,15,,,,0,0,0,0,0
6370,11,,,,0,0,0,0,0
6370,12,,,,0,0,0,0,0
6370,13,,,,0,0,0,0,0
6370,14,,,,0,0,0,0,0
6370,15,,,,0,0,0,0,0
6371,11,,,,0,0,0,0,0
6371,12,,,,0,0,0,0,0
6371,13,,,,0,0,0,0,0
6371,14,,,,0,0,0,0,0
6371,15,,,,0,0,0,0,0
6372,11,,,,0,0,0,0,0
6372,12,,,,0,0,0,0,0
6372,13,,,,0,0,0,0,0
6372,14,,,,0,0,0,0,0
6372,15,,,,0,0,0,0,0
6373,11,,,,0,0,0,0,0
6373,12,,,,0,0,0,0,0
6373,13,,,,0,0,0,0,0
6373,14,,,,0,0,0,0,0
6373,15,,,,0,0,0,0,0
6374,11,,,,0,0,0,0,0
6374,12,,,,0,0,0,0,0
6374,13,,,,0,0,0,0,0
6374,14,,,,0,0,0,0,0
6374,15,,,,0,0,0,0,0
6375,11,,,,0,0,0,0,0
6375,12,,,,0,0,0,0,0
6375,13,,,,0,0,0,0,0
6375,14,,,,0,0,0,0,0
6375,15,,,,0,0,0,0,0
6376,11,,,,0,0,0,0,0
6376,12,,,,0,0,0,0,0
6376,13,,,,0,0,0,0,0
6376,14,,,,0,0,0,0,0
6376,15,,,,0,0,0,0,0
6377,11,,,,0,0,0,0,0
6377,12,,,,0,0,0,0,0
6377,13,,,,0,0,0,0,0
6377,14,,,,0,0,0,0,0
6377,15,,,,0,0,0,0,0
6378,11,,,,0,0,0,0,0
6378,12,,,,0,0,0,0,0
6378,13,,,,0,0,0,0,0
6378,14,,,,0,0,0,0,0
6378,15,,,,0,0,0,0,0
6379,11,,,,0,0,0,0,0
6379,12,,,,0,0,0,0,0
6379,13,,,,0,0,0,0,0
6379,14,,,,0,0,0,0,0
6379,15,,,,0,0,0,0,0
6380,11,,,,0,0,0,0,0
6380,12,,,,0,0,0,0,0
6380,13,,,,0,0,0,0,0
6380,14,,,,0,0,0,0,0
6380,15,,,,0,0,0,0,0
6381,11,,,,0,0,0,0,0
6381,12,,,,0,0,0,0,0
6381,13,,,,0,0,0,0,0
6381,14,,,,0,0,0,0,0
6381,15,,,,0,0,0,0,0
6382,11,,,,0,0,0,0,0
6382,12,,,,0,0,0,0,0
6382,13,,,,0,0,0,0,0
6382,14,,,,0,0,0,0,0
6382,15,,,,0,0,0,0,0
6383,11,,,,0,0,0,0,0
6383,12,,,,0,0,0,0,0
6383,13,,,,0,0,0,0,0
6383,14,,,,0,0,0,0,0
6383,15,,,,0,0,0,0,0
6384,11,,,,0,0,0,0,0
6384,12,,,,0,0,0,0,0
6384,13,,,,0,0,0,0,0
6384,14,,,,0,0,0,0,0
6384,15,,,,0,0,0,0,0
6385,11,,,,0,0,0,0,0
6385,12,,,,0,0,0,0,0
6385,13,,,,0,0,0,0,0
6385,14,,,,0,0,0,0,0
6385,15,,,,0,0,0,0,0
6386,11,,,,0,0,0,0,0
6386,12,,,,0,0,0,0,0
6386,13,,,,0,0,0,0,0
6386,14,,,,0,0,0,0,0
6386,15,,,,0,0,0,0,0
6387,11,,,,0,0,0,0,0
6387,12,,,,0,0,0,0,0
6387,13,,,,0,0,0,0,0
6387,14,,,,0,0,0,0,0
6387,15,,,,0,0,0,0,0
6388,11,,,,0,0,0,0,0
6388,12,,,,0,0,0,0,0
6388,13,,,,0,0,0,0,0
6388,14,,,,0,0,0,0,0
6388,15,,,,0,0,0,0,0
6389,11,,,,0,0,0,0,0
6389,12,,,,0,0,0,0,0
6389,13,,,,0,0,0,0,0
6389,14,,,,0,0,0,0,0
6389,15,,,,0,0,0,0,0
6390,11,,,,0,0,0,0,0
6390,12,,,,0,0,0,0,0
6390,13,,,,0,0,0,0,0
6390,14,,,,0,0,0,0,0
6390,15,,,,0,0,0,0,0
6391,11,,,,0,0,0,0,0
6391,12,,,,0,0,0,0,0
6391,13,,,,0,0,0,0,0
6391,14,,,,0,0,0,0,0
6391,15,,,,0,0,0,0,0
6392,11,,,,0,0,0,0,0
6392,12,,,,0,0,0,0,0
6392,13,,,,0,0,0,0,0
6392,14,,,,0,0,0,0,0
6392,15,,,,0,0,0,0,0
6393,11,,,,0,0,0,0,0
6393,12,,,,0,0,0,0,0
6393,13,,,,0,0,0,0,0
6393,14,,,,0,0,0,0,0
6393,15,,,,0,0,0,0,0
6394,11,,,,0,0,0,0,0
6394,12,,,,0,0,0,0,0
6394,13,,,,0,0,0,0,0
6394,14,,,,0,0,0,0,0
6394,15,,,,0,0,0,0,0
6395,11,,,,0,0,0,0,0
6395,12,,,,0,0,0,0,0
6395,13,,,,0,0,0,0,0
6395,14,,,,0,0,0,0,0
6395,15,,,,0,0,0,0,0
6396,11,,,,0,0,0,0,0
6396,12,,,,0,0,0,0,0
6396,13,,,,0,0,0,0,0
6396,14,,,,0,0,0,0,0
6396,15,,,,0,0,0,0,0
6397,11,,,,0,0,0,0,0
6397,12,,,,0,0,0,0,0
6397,13,,,,0,0,0,0,0
6397,14,,,,0,0,0,0,0
6397,15,,,,0,0,0,0,0
6398,11,,,,0,0,0,0,0
6398,12,,,,0,0,0,0,0
6398,13,,,,0,0,0,0,0
6398,14,,,,0,0,0,0,0
6398,15,,,,0,0,0,0,0
6399,11,,,,0,0,0,0,0
6399,12,,,,0,0,0,0,0
6399,13,,,,0,0,0,0,0
6399,14,,,,0,0,0,0,0
6399,15,,,,0,0,0,0,0
6400,11,,,,0,0,0,0,0
6400,12,,,,0,0,0,0,0
6400,13,,,,0,0,0,0,0
6400,14,,,,0,0,0,0,0
6400,15,,,,0,0,0,0,0
6401,11,,,,0,0,0,0,0
6401,12,,,,0,0,0,0,0
6401,13,,,,0,0,0,0,0
6401,14,,,,0,0,0,0,0
6401,15,,,,0,0,0,0,0
6402,11,,,,0,0,0,0,0
6402,12,,,,0,0,0,0,0
6402,13,,,,0,0,0,0,0
6402,14,,,,0,0,0,0,0
6402,15,,,,0,0,0,0,0
6403,11,,,,0,0,0,0,0
6403,12,,,,0,0,0,0,0
6403,13,,,,0,0,0,0,0
6403,14,,,,0,0,0,0,0
6403,15,,,,0,0,0,0,0
6404,11,,,,0,0,0,0,0
6404,12,,,,0,0,0,0,0
6404,13,,,,0,0,0,0,0
6404,14,,,,0,0,0,0,0
6404,15,,,,0,0,0,0,0
6405,11,,,,0,0,0,0,0
6405,12,,,,0,0,0,0,0
6405,13,,,,0,0,0,0,0
6405,14,,,,0,0,0,0,0
6405,15,,,,0,0,0,0,0
6406,11,,,,0,0,0,0,0
6406,12,,,,0,0,0,0,0
6406,13,,,,0,0,0,0,0
6406,14,,,,0,0,0,0,0
6406,15,,,,0,0,0,0,0
6407,11,,,,0,0,0,0,0
6407,12,,,,0,0,0,0,0
6407,13,,,,0,0,0,0,0
6407,14,,,,0,0,0,0,0
6407,15,,,,0,0,0,0,0
6408,11,,,,0,0,0,0,0
6408,12,,,,0,0,0,0,0
6408,13,,,,0,0,0,0,0
6408,14,,,,0,0,0,0,0
6408,15,,,,0,0,0,0,0
6409,11,,,,0,0,0,0,0
6409,12,,,,0,0,0,0,0
6409,13,,,,0,0,0,0,0
6409,14,,,,0,0,0,0,0
6409,15,,,,0,0,0,0,0
6410,11,,,,0,0,0,0,0
6410,12,,,,0,0,0,0,0
6410,13,,,,0,0,0,0,0
6410,14,,,,0,0,0,0,0
6410,15,,,,0,0,0,0,0
6411,11,,,,0,0,0,0,0
6411,12,,,,0,0,0,0,0
6411,13,,,,0,0,0,0,0
6411,14,,,,0,0,0,0,0
6411,15,,,,0,0,0,0,0
6412,11,,,,0,0,0,0,0
6412,12,,,,0,0,0,0,0
6412,13,,,,0,0,0,0,0
6412,14,,,,0,0,0,0,0
6412,15,,,,0,0,0,0,0
6413,11,,,,0,0,0,0,0
6413,12,,,,0,0,0,0,0
6413,13,,,,0,0,0,0,0
6413,14,,,,0,0,0,0,0
6413,15,,,,0,0,0,0,0
6414,11,,,,0,0,0,0,0
6414,12,,,,0,0,0,0,0
6414,13,,,,0,0,0,0,0
6414,14,,,,0,0,0,0,0
6414,15,,,,0,0,0,0,0
6415,11,,,,0,0,0,0,0
6415,12,,,,0,0,0,0,0
6415,13,,,,0,0,0,0,0
6415,14,,,,0,0,0,0,0
6415,15,,,,0,0,0,0,0
6416,11,,,,0,0,0,0,0
6416,12,,,,0,0,0,0,0
6416,13,,,,0,0,0,0,0
6416,14,,,,0,0,0,0,0
6416,15,,,,0,0,0,0,0
6417,11,,,,0,0,0,0,0
6417,12,,,,0,0,0,0,0
6417,13,,,,0,0,0,0,0
6417,14,,,,0,0,0,0,0
6417,15,,,,0,0,0,0,0
6418,11,,,,0,0,0,0,0
6418,12,,,,0,0,0,0,0
6418,13,,,,0,0,0,0,0
6418,14,,,,0,0,0,0,0
6418,15,,,,0,0,0,0,0
6419,11,,,,0,0,0,0,0
6419,12,,,,0,0,0,0,0
6419,13,,,,0,0,0,0,0
6419,14,,,,0,0,0,0,0
6419,15,,,,0,0,0,0,0
6420,11,,,,0,0,0,0,0
6420,12,,,,0,0,0,0,0
6420,13,,,,0,0,0,0,0
6420,14,,,,0,0,0,0,0
6420,15,,,,0,0,0,0,0
6421,11,,,,0,0,0,0,0
6421,12,,,,0,0,0,0,0
6421,13,,,,0,0,0,0,0
6421,14,,,,0,0,0,0,0
6421,15,,,,0,0,0,0,0
6422,11,,,,0,0,0,0,0
6422,12,,,,0,0,0,0,0
6422,13,,,,0,0,0,0,0
6422,14,,,,0,0,0,0,0
6422,15,,,,0,0,0,0,0
6423,11,,,,0,0,0,0,0
6423,12,,,,0,0,0,0,0
6423,13,,,,0,0,0,0,0
6423,14,,,,0,0,0,0,0
6423,15,,,,0,0,0,0,0
6424,11,,,,0,0,0,0,0
6424,12,,,,0,0,0,0,0
6424,13,,,,0,0,0,0,0
6424,14,,,,0,0,0,0,0
6424,15,,,,0,0,0,0,0
6425,11,,,,0,0,0,0,0
6425,12,,,,0,0,0,0,0
6425,13,,,,0,0,0,0,0
6425,14,,,,0,0,0,0,0
6425,15,,,,0,0,0,0,0
6426,11,,,,0,0,0,0,0
6426,12,,,,0,0,0,0,0
6426,13,,,,0,0,0,0,0
6426,14,,,,0,0,0,0,0
6426,15,,,,0,0,0,0,0
6427,11,,,,0,0,0,0,0
6427,12,,,,0,0,0,0,0
6427,13,,,,0,0,0,0,0
6427,14,,,,0,0,0,0,0
6427,15,,,,0,0,0,0,0
6428,11,,,,0,0,0,0,0
6428,12,,,,0,0,0,0,0
6428,13,,,,0,0,0,0,0
6428,14,,,,0,0,0,0,0
6428,15,,,,0,0,0,0,0
6429,11,,,,0,0,0,0,0
6429,12,,,,0,0,0,0,0
6429,13,,,,0,0,0,0,0
6429,14,,,,0,0,0,0,0
6429,15,,,,0,0,0,0,0
6430,11,,,,0,0,0,0,0
6430,12,,,,0,0,0,0,0
6430,13,,,,0,0,0,0,0
6430,14,,,,0,0,0,0,0
6430,15,,,,0,0,0,0,0
6431,11,,,,0,0,0,0,0
6431,12,,,,0,0,0,0,0
6431,13,,,,0,0,0,0,0
6431,14,,,,0,0,0,0,0
6431,15,,,,0,0,0,0,0
6432,11,,,,0,0,0,0,0
6432,12,,,,0,0,0,0,0
6432,13,,,,0,0,0,0,0
6432,14,,,,0,0,0,0,0
6432,15,,,,0,0,0,0,0
6433,11,,,,0,0,0,0,0
6433,12,,,,0,0,0,0,0
6433,13,,,,0,0,0,0,0
6433,14,,,,0,0,0,0,0
6433,15,,,,0,0,0,0,0
6434,11,,,,0,0,0,0,0
6434,12,,,,0,0,0,0,0
6434,13,,,,0,0,0,0,0
6434,14,,,,0,0,0,0,0
6434,15,,,,0,0,0,0,0
6435,11,,,,0,0,0,0,0
6435,12,,,,0,0,0,0,0
6435,13,,,,0,0,0,0,0
6435,14,,,,0,0,0,0,0
6435,15,,,,0,0,0,0,0
6436,11,,,,0,0,0,0,0
6436,12,,,,0,0,0,0,0
6436,13,,,,0,0,0,0,0
6436,14,,,,0,0,0,0,0
6436,15,,,,0,0,0,0,0
6437,11,,,,0,0,0,0,0
6437,12,,,,0,0,0,0,0
6437,13,,,,0,0,0,0,0
6437,14,,,,0,0,0,0,0
6437,15,,,,0,0,0,0,0
6438,11,,,,0,0,0,0,0
6438,12,,,,0,0,0,0,0
6438,13,,,,0,0,0,0,0
6438,14,,,,0,0,0,0,0
6438,15,,,,0,0,0,0,0
6439,11,,,,0,0,0,0,0
6439,12,,,,0,0,0,0,0
6439,13,,,,0,0,0,0,0
6439,14,,,,0,0,0,0,0
6439,15,,,,0,0,0,0,0
6440,11,,,,0,0,0,0,0
6440,12,,,,0,0,0,0,0
6440,13,,,,0,0,0,0,0
6440,14,,,,0,0,0,0,0
6440,15,,,,0,0,0,0,0
6441,11,,,,0,0,0,0,0
6441,12,,,,0,0,0,0,0
6441,13,,,,0,0,0,0,0
6441,14,,,,0,0,0,0,0
6441,15,,,,0,0,0,0,0
6442,11,,,,0,0,0,0,0
6442,12,,,,0,0,0,0,0
6442,13,,,,0,0,0,0,0
6442,14,,,,0,0,0,0,0
6442,15,,,,0,0,0,0,0
6443,11,,,,0,0,0,0,0
6443,12,,,,0,0,0,0,0
6443,13,,,,0,0,0,0,0
6443,14,,,,0,0,0,0,0
6443,15,,,,0,0,0,0,0
6444,11,,,,0,0,0,0,0
6444,12,,,,0,0,0,0,0
6444,13,,,,0,0,0,0,0
6444,14,,,,0,0,0,0,0
6444,15,,,,0,0,0,0,0
6445,11,,,,0,0,0,0,0
6445,12,,,,0,0,0,0,0
6445,13,,,,0,0,0,0,0
6445,14,,,,0,0,0,0,0
6445,15,,,,0,0,0,0,0
6446,11,,,,0,0,0,0,0
6446,12,,,,0,0,0,0,0
6446,13,,,,0,0,0,0,0
6446,14,,,,0,0,0,0,0
6446,15,,,,0,0,0,0,0
6447,11,,,,0,0,0,0,0
6447,12,,,,0,0,0,0,0
6447,13,,,,0,0,0,0,0
6447,14,,,,0,0,0,0,0
6447,15,,,,0,0,0,0,0
6448,11,,,,0,0,0,0,0
6448,12,,,,0,0,0,0,0
6448,13,,,,0,0,0,0,0
6448,14,,,,0,0,0,0,0
6448,15,,,,0,0,0,0,0
6449,11,,,,0,0,0,0,0
6449,12,,,,0,0,0,0,0
6449,13,,,,0,0,0,0,0
6449,14,,,,0,0,0,0,0
6449,15,,,,0,0,0,0,0
6450,11,,,,0,0,0,0,0
6450,12,,,,0,0,0,0,0
6450,13,,,,0,0,0,0,0
6450,14,,,,0,0,0,0,0
6450,15,,,,0,0,0,0,0
6451,11,,,,0,0,0,0,0
6451,12,,,,0,0,0,0,0
6451,13,,,,0,0,0,0,0
6451,14,,,,0,0,0,0,0
6451,15,,,,0,0,0,0,0
6452,11,,,,0,0,0,0,0
6452,12,,,,0,0,0,0,0
6452,13,,,,0,0,0,0,0
6452,14,,,,0,0,0,0,0
6452,15,,,,0,0,0,0,0
6453,11,,,,0,0,0,0,0
6453,12,,,,0,0,0,0,0
6453,13,,,,0,0,0,0,0
6453,14,,,,0,0,0,0,0
6453,15,,,,0,0,0,0,0
6454,11,,,,0,0,0,0,0
6454,12,,,,0,0,0,0,0
6454,13,,,,0,0,0,0,0
6454,14,,,,0,0,0,0,0
6454,15,,,,0,0,0,0,0
6455,11,,,,0,0,0,0,0
6455,12,,,,0,0,0,0,0
6455,13,,,,0,0,0,0,0
6455,14,,,,0,0,0,0,0
6455,15,,,,0,0,0,0,0
6456,11,,,,0,0,0,0,0
6456,12,,,,0,0,0,0,0
6456,13,,,,0,0,0,0,0
6456,14,,,,0,0,0,0,0
6456,15,,,,0,0,0,0,0
6457,11,,,,0,0,0,0,0
6457,12,,,,0,0,0,0,0
6457,13,,,,0,0,0,0,0
6457,14,,,,0,0,0,0,0
6457,15,,,,0,0,0,0,0
6458,11,,,,0,0,0,0,0
6458,12,,,,0,0,0,0,0
6458,13,,,,0,0,0,0,0
6458,14,,,,0,0,0,0,0
6458,15,,,,0,0,0,0,0
6459,11,,,,0,0,0,0,0
6459,12,,,,0,0,0,0,0
6459,13,,,,0,0,0,0,0
6459,14,,,,0,0,0,0,0
6459,15,,,,0,0,0,0,0
6460,11,,,,0,0,0,0,0
6460,12,,,,0,0,0,0,0
6460,13,,,,0,0,0,0,0
6460,14,,,,0,0,0,0,0
6460,15,,,,0,0,0,0,0
6461,11,,,,0,0,0,0,0
6461,12,,,,0,0,0,0,0
6461,13,,,,0,0,0,0,0
6461,14,,,,0,0,0,0,0
6461,15,,,,0,0,0,0,0
6462,11,,,,0,0,0,0,0
6462,12,,,,0,0,0,0,0
6462,13,,,,0,0,0,0,0
6462,14,,,,0,0,0,0,0
6462,15,,,,0,0,0,0,0
